ID,ADM1_CODE,ADM1_NAME,XCOORD,YCOORD,ELEVATION,SLOPE,ASPECT
467800,2721,Cantabria,-3.510853,43.310116,423,30.46918,338.32065
467900,2721,Cantabria,-3.461531,43.310326,146,9.23259,101.49657
468000,2721,Cantabria,-3.412208,43.310514,114,3.19871,232.85332
468100,2721,Cantabria,-3.362886,43.310681,619,13.61523,335.29178
468200,2721,Cantabria,-3.313562,43.310827,525,10.74015,4.89909
468300,2721,Cantabria,-3.264239,43.310952,158,23.20958,20.26049
468400,2721,Cantabria,-3.214915,43.311055,508,11.87134,132.39743
468500,2721,Cantabria,-3.165591,43.311137,409,8.1431,270
468600,2733,Pais Vasco,-3.116267,43.311198,97,14.49122,337.58731
468700,2733,Pais Vasco,-3.066943,43.311237,144,4.28021,129.14398
468800,2733,Pais Vasco,-3.017618,43.311256,65,2.84992,192.52881
468900,2733,Pais Vasco,-2.968294,43.311253,55,8.37346,47.97373
469000,2733,Pais Vasco,-2.918969,43.311228,26,5.12827,6.91122
469100,2733,Pais Vasco,-2.869645,43.311183,166,12.48159,158.91232
469200,2733,Pais Vasco,-2.820321,43.311116,96,2.90995,79.28688
469300,2733,Pais Vasco,-2.770997,43.311028,121,6.98007,235.7843
469400,2733,Pais Vasco,-2.721673,43.310918,284,0.83295,201.80141
469500,2733,Pais Vasco,-2.67235,43.310788,4,1.38329,153.43495
469600,2733,Pais Vasco,-2.623027,43.310636,208,13.93816,224.55927
469700,2733,Pais Vasco,-2.573704,43.310463,373,19.93757,225.60309
469800,2733,Pais Vasco,-2.524382,43.310268,333,9.1116,143.90172
469900,2733,Pais Vasco,-2.47506,43.310052,69,12.95908,112.05106
470000,2733,Pais Vasco,-2.425739,43.309815,291,20.08261,130.8078
470400,2733,Pais Vasco,-2.228462,43.308655,92,18.90553,355.7052
470700,2733,Pais Vasco,-2.080512,43.307561,28,0,0
470800,2733,Pais Vasco,-2.031198,43.307154,144,18.49935,141.88173
470900,2733,Pais Vasco,-1.981884,43.306726,10,5.89972,56.72511
471000,2733,Pais Vasco,-1.932572,43.306276,79,8.59327,18.75865
471100,2733,Pais Vasco,-1.88326,43.305805,17,2.46619,302.19574
471200,2733,Pais Vasco,-1.83395,43.305313,190,18.59472,350.76443
471300,2733,Pais Vasco,-1.784642,43.3048,408,18.28446,241.44559
471400,2733,Pais Vasco,-1.735334,43.304265,80,16.45266,112.57957
471500,2732,"Navarra, Comunidad Foral De",-1.686028,43.303709,238,15.52333,242.18959
471600,2732,"Navarra, Comunidad Foral De",-1.636724,43.303132,564,14.8451,186.72688
484700,2728,Galicia,-9.21086,43.106325,0,0,0
484900,2728,Galicia,-9.113106,43.11161,150,9.74485,110.71417
485000,2728,Galicia,-9.064219,43.114221,348,5.46221,341.0535
485100,2728,Galicia,-9.015325,43.116811,279,9.02356,287.81891
485200,2728,Galicia,-8.966425,43.119381,187,1.90953,111.37062
485300,2728,Galicia,-8.917519,43.121929,217,2.11152,203.7495
485400,2728,Galicia,-8.868606,43.124457,390,8.16594,311.18591
485500,2728,Galicia,-8.819687,43.126965,385,3.78509,271.16913
485600,2728,Galicia,-8.770762,43.129451,341,11.22946,337.61987
485700,2728,Galicia,-8.72183,43.131917,371,4.39111,349.87534
485800,2728,Galicia,-8.672893,43.134361,341,8.52203,179.48383
485900,2728,Galicia,-8.623949,43.136785,422,0.24458,71.56505
486000,2728,Galicia,-8.574999,43.139189,404,1.97109,64.44003
486100,2728,Galicia,-8.526043,43.141571,339,5.32632,124.38034
486200,2728,Galicia,-8.477082,43.143932,279,3.35147,334.0256
486300,2728,Galicia,-8.428114,43.146273,368,2.06288,167.00539
486400,2728,Galicia,-8.37914,43.148593,435,2.14796,210.25644
486500,2728,Galicia,-8.330161,43.150891,387,4.00488,250.86636
486600,2728,Galicia,-8.281176,43.153169,218,7.36157,243.97041
486700,2728,Galicia,-8.232185,43.155427,310,3.82416,133.36342
486800,2728,Galicia,-8.183189,43.157663,301,8.06765,19.4703
486900,2728,Galicia,-8.134187,43.159878,508,5.2806,276.70984
487000,2728,Galicia,-8.08518,43.162073,496,1.12599,164.0546
487100,2728,Galicia,-8.036167,43.164246,470,5.47949,346.1593
487200,2728,Galicia,-7.987148,43.166399,468,2.40742,312.39743
487300,2728,Galicia,-7.938125,43.16853,488,2.04252,60.52411
487400,2728,Galicia,-7.889096,43.170641,431,0.39437,168.69006
487500,2728,Galicia,-7.840061,43.172731,486,2.57971,81.38435
487600,2728,Galicia,-7.791022,43.1748,459,12.43654,208.91835
487700,2728,Galicia,-7.741977,43.176848,409,3.47017,106.82141
487800,2728,Galicia,-7.692927,43.178875,453,5.08073,149.93141
487900,2728,Galicia,-7.643872,43.180881,453,2.89352,124.11447
488000,2728,Galicia,-7.594812,43.182866,393,0.63776,194.03625
488100,2728,Galicia,-7.545747,43.18483,393,0.7887,281.30994
488200,2728,Galicia,-7.496677,43.186773,395,0.54688,188.1301
488300,2728,Galicia,-7.447603,43.188695,404,1.24692,187.12502
488400,2728,Galicia,-7.398523,43.190597,551,6.01846,346.67548
488500,2728,Galicia,-7.349439,43.192477,492,3.55657,182.48956
488600,2728,Galicia,-7.30035,43.194336,620,4.55428,359.02899
488700,2728,Galicia,-7.251256,43.196174,733,10.71142,272.45404
488800,2728,Galicia,-7.202158,43.197991,230,7.00356,282.05078
488900,2728,Galicia,-7.153055,43.199788,595,18.72101,178.8588
489000,2728,Galicia,-7.103948,43.201563,595,23.45225,263.02979
489100,2728,Galicia,-7.054836,43.203317,724,20.07329,325.8403
489200,2728,Galicia,-7.00572,43.20505,674,3.6637,124.69515
489300,2718,"Asturias, Principado De",-6.9566,43.206762,568,26.28536,332.31439
489400,2718,"Asturias, Principado De",-6.907475,43.208453,634,1.42584,130.60129
489500,2718,"Asturias, Principado De",-6.858346,43.210123,592,4.05795,158.80594
489600,2718,"Asturias, Principado De",-6.809213,43.211772,880,13.63801,120.41705
489700,2718,"Asturias, Principado De",-6.760076,43.2134,610,27.20503,160.51823
489800,2718,"Asturias, Principado De",-6.710935,43.215007,1063,24.38089,98.56452
489900,2718,"Asturias, Principado De",-6.661789,43.216593,950,25.90978,189.43616
490000,2718,"Asturias, Principado De",-6.61264,43.218157,623,10.14632,123.92979
490100,2718,"Asturias, Principado De",-6.563487,43.219701,425,17.14946,154.89226
490200,2718,"Asturias, Principado De",-6.51433,43.221223,589,15.92701,266.47437
490300,2718,"Asturias, Principado De",-6.465169,43.222725,642,17.38196,104.99508
490400,2718,"Asturias, Principado De",-6.416004,43.224205,802,29.09076,7.10777
490500,2718,"Asturias, Principado De",-6.366836,43.225665,920,13.74481,74.96674
490600,2718,"Asturias, Principado De",-6.317664,43.227103,1025,25.33046,168.81824
490700,2718,"Asturias, Principado De",-6.268488,43.22852,700,17.71808,120.46555
490800,2718,"Asturias, Principado De",-6.219309,43.229916,623,25.52462,226.83284
490900,2718,"Asturias, Principado De",-6.170126,43.231291,528,9.33895,318.32739
491000,2718,"Asturias, Principado De",-6.12094,43.232645,1048,31.91329,222.89191
491100,2718,"Asturias, Principado De",-6.071751,43.233977,857,23.448,35.37185
491200,2718,"Asturias, Principado De",-6.022558,43.235289,653,27.71889,307.69424
491300,2718,"Asturias, Principado De",-5.973362,43.236579,991,9.7543,313.09085
491400,2718,"Asturias, Principado De",-5.924163,43.237848,783,17.49149,62.99591
491500,2718,"Asturias, Principado De",-5.87496,43.239097,303,12.20107,301.20914
491600,2718,"Asturias, Principado De",-5.825754,43.240324,753,14.82631,358.24658
491700,2718,"Asturias, Principado De",-5.776546,43.24153,213,1.83291,242.35402
491800,2718,"Asturias, Principado De",-5.727334,43.242714,617,18.89898,295.45361
491900,2718,"Asturias, Principado De",-5.678119,43.243878,545,19.05131,115.96407
492000,2718,"Asturias, Principado De",-5.628902,43.24502,430,17.28717,327.75754
492100,2718,"Asturias, Principado De",-5.579681,43.246142,595,25.13923,49.66686
492200,2718,"Asturias, Principado De",-5.530458,43.247242,584,16.40379,178.42345
492300,2718,"Asturias, Principado De",-5.481232,43.248321,866,27.42589,284.00009
492400,2718,"Asturias, Principado De",-5.432004,43.249379,861,19.14153,352.62622
492500,2718,"Asturias, Principado De",-5.382772,43.250415,719,8.51317,320.85602
492600,2718,"Asturias, Principado De",-5.333538,43.251431,958,23.2525,23.90766
492700,2718,"Asturias, Principado De",-5.284302,43.252425,1061,20.5596,232.01649
492800,2718,"Asturias, Principado De",-5.235063,43.253398,744,31.16769,204.10532
492900,2718,"Asturias, Principado De",-5.185822,43.25435,644,16.72562,238.59483
493000,2718,"Asturias, Principado De",-5.136578,43.255281,501,14.39848,155.45631
493100,2718,"Asturias, Principado De",-5.087332,43.25619,624,5.75289,252.0506
493200,2718,"Asturias, Principado De",-5.038083,43.257079,714,45.06254,194.42932
493300,2718,"Asturias, Principado De",-4.988833,43.257946,1231,15.12319,53.53077
493400,2718,"Asturias, Principado De",-4.93958,43.258792,1314,17.45528,336.73682
493500,2718,"Asturias, Principado De",-4.890325,43.259617,1423,23.35147,184.1239
493600,2718,"Asturias, Principado De",-4.841069,43.260421,731,24.28947,118.78827
493700,2718,"Asturias, Principado De",-4.79181,43.261203,742,23.87595,310.05167
493800,2718,"Asturias, Principado De",-4.742549,43.261964,1119,5.89472,295.55997
493900,2721,Cantabria,-4.693286,43.262704,1309,33.24752,187.92989
494000,2721,Cantabria,-4.644022,43.263423,636,27.88867,95.85601
494100,2721,Cantabria,-4.594755,43.264121,987,37.2168,163.69092
494200,2718,"Asturias, Principado De",-4.545487,43.264797,1026,9.75135,136.27303
494300,2721,Cantabria,-4.496217,43.265452,713,9.77139,80.98067
494400,2721,Cantabria,-4.446946,43.266086,592,1.81983,77.73523
494500,2721,Cantabria,-4.397673,43.266699,503,17.68542,313.97083
494600,2721,Cantabria,-4.348398,43.267291,574,23.92872,195.34683
494700,2721,Cantabria,-4.299122,43.267861,440,20.23873,166.87961
494800,2721,Cantabria,-4.249845,43.26841,169,0.30937,0
494900,2721,Cantabria,-4.200566,43.268938,439,17.49149,27.00409
495000,2721,Cantabria,-4.151286,43.269445,472,11.60937,352.82828
495100,2721,Cantabria,-4.102005,43.26993,207,10.44235,328.17255
495200,2721,Cantabria,-4.052723,43.270394,101,1.78,272.48956
495300,2721,Cantabria,-4.003439,43.270837,461,12.72309,318.87854
495400,2721,Cantabria,-3.954154,43.271259,215,12.26179,112.26399
495500,2721,Cantabria,-3.904868,43.271659,244,12.5175,287.33325
495600,2721,Cantabria,-3.855582,43.272039,326,20.17427,177.89449
495700,2721,Cantabria,-3.806294,43.272397,357,12.38631,249.1142
495800,2721,Cantabria,-3.757005,43.272734,673,11.90933,162.49283
495900,2721,Cantabria,-3.707716,43.273049,289,9.67193,310.50287
496000,2721,Cantabria,-3.658426,43.273343,489,22.4866,30.57923
496100,2721,Cantabria,-3.609135,43.273617,221,26.27975,16.35419
496200,2721,Cantabria,-3.559843,43.273868,354,22.59667,10.6539
496300,2721,Cantabria,-3.510551,43.274099,119,10.83796,208.19131
496400,2721,Cantabria,-3.461258,43.274308,307,21.80933,125.94211
496500,2721,Cantabria,-3.411965,43.274497,567,23.59742,172.72125
496600,2721,Cantabria,-3.362672,43.274664,583,10.9322,41.60028
496700,2721,Cantabria,-3.313377,43.274809,741,20.31655,201.60745
496800,2733,Pais Vasco,-3.264083,43.274934,227,11.38062,9.65183
496900,2733,Pais Vasco,-3.214788,43.275037,624,15.6075,304.7652
497000,2733,Pais Vasco,-3.165493,43.275119,151,8.79541,54.22989
497100,2733,Pais Vasco,-3.116198,43.275179,197,15.14657,231.07246
497200,2733,Pais Vasco,-3.066903,43.275219,411,14.64476,17.12449
497300,2733,Pais Vasco,-3.017608,43.275237,384,21.30158,9.36449
497400,2733,Pais Vasco,-2.968312,43.275234,0,3.60311,59.03624
497500,2733,Pais Vasco,-2.919017,43.27521,245,3.39384,281.82147
497600,2733,Pais Vasco,-2.869722,43.275164,117,9.23948,9.0715
497700,2733,Pais Vasco,-2.820427,43.275097,135,14.03289,202.54846
497800,2733,Pais Vasco,-2.771132,43.275009,123,8.0213,350.6279
497900,2733,Pais Vasco,-2.721837,43.2749,295,7.06689,35.24757
498000,2733,Pais Vasco,-2.672543,43.27477,201,2.95266,222.87891
498100,2733,Pais Vasco,-2.623249,43.274618,147,5.38812,80.94211
498200,2733,Pais Vasco,-2.573956,43.274445,551,18.9532,36.68972
498300,2733,Pais Vasco,-2.524663,43.274251,524,25.74497,172.27817
498400,2733,Pais Vasco,-2.47537,43.274035,403,9.50731,159.22775
498500,2733,Pais Vasco,-2.426078,43.273799,448,20.82185,195.86159
498600,2733,Pais Vasco,-2.376787,43.273541,174,32.42997,70.2561
498700,2733,Pais Vasco,-2.327496,43.273262,271,4.69407,350.53769
498800,2733,Pais Vasco,-2.278206,43.272961,67,12.98619,8.41468
498900,2733,Pais Vasco,-2.228917,43.27264,22,7.07352,284.48975
499000,2733,Pais Vasco,-2.179628,43.272297,84,13.97733,266.26862
499100,2733,Pais Vasco,-2.130341,43.271933,0,3.94658,329.42078
499200,2733,Pais Vasco,-2.081055,43.271547,96,14.22596,7.95753
499300,2733,Pais Vasco,-2.031769,43.271141,24,2.62782,331.92752
499400,2733,Pais Vasco,-1.982485,43.270713,38,4.69785,75.73549
499500,2733,Pais Vasco,-1.933201,43.270264,228,2.27485,80.21759
499600,2733,Pais Vasco,-1.883919,43.269793,293,12.86997,35.38027
499700,2733,Pais Vasco,-1.834638,43.269302,319,13.65791,270.6366
499800,2733,Pais Vasco,-1.785358,43.268789,411,26.7481,330.82617
499900,2732,"Navarra, Comunidad Foral De",-1.73608,43.268255,499,8.16238,234.96381
500000,2732,"Navarra, Comunidad Foral De",-1.686803,43.2677,109,13.86144,143.00473
500100,2732,"Navarra, Comunidad Foral De",-1.637528,43.267124,312,7.39962,223.31532
500300,2732,"Navarra, Comunidad Foral De",-1.538981,43.265907,278,16.43704,299.61481
500400,2732,"Navarra, Comunidad Foral De",-1.48971,43.265267,285,21.76316,355.92819
500500,2732,"Navarra, Comunidad Foral De",-1.440441,43.264606,517,16.52012,124.99202
513200,2728,Galicia,-9.207229,43.070517,133,9.28438,87.63375
513300,2728,Galicia,-9.158383,43.073166,198,6.78224,243.72578
513400,2728,Galicia,-9.109531,43.075795,252,4.23978,349.50851
513500,2728,Galicia,-9.060672,43.078403,279,4.96879,334.23068
513600,2728,Galicia,-9.011807,43.08099,349,3.81014,287.70044
513700,2728,Galicia,-8.962935,43.083556,280,1.52312,156.03751
513800,2728,Galicia,-8.914057,43.086102,287,8.56824,67.34065
513900,2728,Galicia,-8.865172,43.088627,475,2.70389,239.03624
514000,2728,Galicia,-8.816281,43.091131,417,10.93845,68.2729
514100,2728,Galicia,-8.767384,43.093614,362,2.31903,306.8699
514200,2728,Galicia,-8.718481,43.096077,481,8.37346,181.57655
514300,2728,Galicia,-8.669572,43.098518,403,3.21543,125.21759
514400,2728,Galicia,-8.620656,43.100939,448,4.21449,98.42697
514500,2728,Galicia,-8.571735,43.10334,369,1.46716,161.56505
514600,2728,Galicia,-8.522807,43.105719,354,1.33491,79.99202
514700,2728,Galicia,-8.473874,43.108077,265,3.36566,301.86597
514800,2728,Galicia,-8.424935,43.110415,356,3.41309,174.80557
514900,2728,Galicia,-8.375989,43.112732,315,0.97823,251.56505
515000,2728,Galicia,-8.327038,43.115028,391,2.25376,292.16635
515100,2728,Galicia,-8.278082,43.117303,346,1.93439,177.70938
515200,2728,Galicia,-8.22912,43.119557,438,2.29834,137.72632
515300,2728,Galicia,-8.180152,43.121791,526,4.84566,189.16235
515400,2728,Galicia,-8.131178,43.124003,524,5.9949,46.04163
515500,2728,Galicia,-8.082199,43.126195,519,3.03822,7.30576
515600,2728,Galicia,-8.033215,43.128366,495,1.00833,327.52881
515700,2728,Galicia,-7.984225,43.130516,524,1.76314,15.25512
515800,2728,Galicia,-7.935229,43.132645,583,7.08098,88.75464
515900,2728,Galicia,-7.886229,43.134753,519,2.34717,197.24146
516000,2728,Galicia,-7.837223,43.13684,431,1.93747,331.38953
516100,2728,Galicia,-7.788212,43.138907,514,2.42717,232.76517
516200,2728,Galicia,-7.739195,43.140952,433,2.08018,131.98721
516300,2728,Galicia,-7.690174,43.142976,451,7.82704,17.72324
516400,2728,Galicia,-7.641148,43.14498,438,2.42717,170.83765
516500,2728,Galicia,-7.592116,43.146963,402,1.43836,306.25385
516600,2728,Galicia,-7.54308,43.148924,392,0.45097,329.03625
516700,2728,Galicia,-7.494039,43.150865,399,0.7337,341.56506
516800,2728,Galicia,-7.444992,43.152785,476,1.96806,225
516900,2728,Galicia,-7.395941,43.154684,461,3.38858,335.77225
517000,2728,Galicia,-7.346886,43.156561,499,1.53485,229.08562
517100,2728,Galicia,-7.297825,43.158418,544,1.64025,171.8699
517200,2728,Galicia,-7.24876,43.160254,504,9.50731,20.77225
517300,2728,Galicia,-7.199691,43.162069,259,6.46555,282.38074
517400,2728,Galicia,-7.150617,43.163863,746,4.64327,15.42216
517500,2728,Galicia,-7.101538,43.165636,819,8.22489,101.30994
517600,2728,Galicia,-7.052455,43.167388,591,17.72549,21.03751
517700,2728,Galicia,-7.003368,43.169119,754,11.03536,111.9487
517800,2718,"Asturias, Principado De",-6.954276,43.170829,858,7.25989,344.63837
517900,2728,Galicia,-6.90518,43.172518,641,0.90189,59.03624
518000,2728,Galicia,-6.85608,43.174186,514,18.92707,63.83843
518100,2718,"Asturias, Principado De",-6.806975,43.175833,867,30.53693,203.7495
518200,2718,"Asturias, Principado De",-6.757867,43.177458,597,19.82318,343.46515
518300,2718,"Asturias, Principado De",-6.708754,43.179063,1078,16.65501,124.33543
518400,2718,"Asturias, Principado De",-6.659637,43.180647,982,14.76498,136.66028
518500,2718,"Asturias, Principado De",-6.610517,43.18221,835,16.87615,321.14111
518600,2718,"Asturias, Principado De",-6.561392,43.183752,665,18.98715,119.88428
518700,2718,"Asturias, Principado De",-6.512264,43.185272,915,11.43431,64.29005
518800,2718,"Asturias, Principado De",-6.463132,43.186772,710,13.43511,214.40848
518900,2718,"Asturias, Principado De",-6.413996,43.18825,1054,10.65959,85.47523
519000,2718,"Asturias, Principado De",-6.364856,43.189708,1252,23.27485,68.26537
519100,2718,"Asturias, Principado De",-6.315713,43.191144,668,12.57472,93.12213
519200,2718,"Asturias, Principado De",-6.266566,43.19256,458,30.46562,18.18548
519300,2718,"Asturias, Principado De",-6.217416,43.193954,910,17.65448,57.11876
519400,2718,"Asturias, Principado De",-6.168262,43.195327,1256,20.12688,77.4483
519500,2718,"Asturias, Principado De",-6.119105,43.196679,959,17.9174,203.88962
519600,2718,"Asturias, Principado De",-6.069944,43.19801,450,26.59241,143.99535
519700,2718,"Asturias, Principado De",-6.02078,43.19932,388,39.70318,39.59089
519800,2718,"Asturias, Principado De",-5.971613,43.200609,933,21.95394,309.01941
519900,2718,"Asturias, Principado De",-5.922442,43.201876,1536,8.72725,156.13983
520000,2718,"Asturias, Principado De",-5.873269,43.203123,560,16.25974,207.86969
520100,2718,"Asturias, Principado De",-5.824092,43.204349,556,9.39809,52.28895
520200,2718,"Asturias, Principado De",-5.774912,43.205553,381,19.50425,337.83365
520300,2718,"Asturias, Principado De",-5.725729,43.206736,479,6.21116,60.25512
520400,2718,"Asturias, Principado De",-5.676544,43.207898,606,13.86383,289.82245
520500,2718,"Asturias, Principado De",-5.627355,43.209039,1008,21.57525,243.87231
520600,2718,"Asturias, Principado De",-5.578163,43.210159,368,4.39111,10.12467
520700,2718,"Asturias, Principado De",-5.528969,43.211258,554,15.55748,272.77917
520800,2718,"Asturias, Principado De",-5.479772,43.212336,835,8.59799,82.30395
520900,2718,"Asturias, Principado De",-5.430572,43.213392,863,6.83827,301.18497
521000,2718,"Asturias, Principado De",-5.38137,43.214427,738,15.95641,190.88553
521100,2718,"Asturias, Principado De",-5.332165,43.215442,924,23.09067,263.82007
521200,2718,"Asturias, Principado De",-5.282957,43.216435,1297,18.58998,357.92996
521300,2718,"Asturias, Principado De",-5.233747,43.217407,1112,27.14339,29.67003
521400,2718,"Asturias, Principado De",-5.184535,43.218357,999,26.19266,349.24512
521500,2718,"Asturias, Principado De",-5.13532,43.219287,908,9.43974,312.36755
521600,2718,"Asturias, Principado De",-5.086103,43.220195,656,31.72083,251.40677
521700,2718,"Asturias, Principado De",-5.036884,43.221083,921,24.94701,36.50411
521800,2718,"Asturias, Principado De",-4.987662,43.221949,1880,23.12048,342.71082
521900,2718,"Asturias, Principado De",-4.938438,43.222794,1862,15.80192,68.45233
522000,2718,"Asturias, Principado De",-4.889212,43.223618,865,33.68767,284.54279
522100,2718,"Asturias, Principado De",-4.839984,43.22442,1775,32.17193,0
522200,2718,"Asturias, Principado De",-4.790755,43.225202,1420,29.4904,324.71667
522300,2721,Cantabria,-4.741523,43.225962,1334,24.14351,329.80566
522400,2721,Cantabria,-4.692289,43.226701,1319,18.86865,9.09028
522500,2721,Cantabria,-4.643053,43.227419,1104,20.19904,28.7279
522600,2721,Cantabria,-4.593816,43.228116,942,16.40379,88.42345
522700,2721,Cantabria,-4.544577,43.228791,602,9.45988,49.60009
522800,2721,Cantabria,-4.495336,43.229446,768,11.44423,65.99872
522900,2721,Cantabria,-4.446094,43.230079,865,20.07959,28.9313
523000,2721,Cantabria,-4.39685,43.230691,205,4.26353,58.32453
523100,2721,Cantabria,-4.347604,43.231282,642,23.06537,43.71556
523200,2721,Cantabria,-4.298357,43.231851,302,22.49542,186.1752
523300,2721,Cantabria,-4.249109,43.2324,649,9.26196,17.83501
523400,2721,Cantabria,-4.199859,43.232927,437,25.7848,184.00577
523500,2721,Cantabria,-4.150608,43.233433,528,10.05828,323.04291
523600,2721,Cantabria,-4.101356,43.233918,464,16.94656,140.03194
523700,2721,Cantabria,-4.052102,43.234381,344,18.19674,17.69089
523800,2721,Cantabria,-4.002848,43.234824,627,14.05136,293.52319
523900,2721,Cantabria,-3.953592,43.235245,143,3.02249,147.52881
524000,2721,Cantabria,-3.904335,43.235645,800,11.00126,217.66562
524100,2721,Cantabria,-3.855078,43.236024,289,14.8462,356.49646
524200,2721,Cantabria,-3.805819,43.236382,286,15.91889,261.56311
524300,2721,Cantabria,-3.756559,43.236718,793,14.09094,17.85032
524400,2721,Cantabria,-3.707299,43.237033,461,13.84268,22.20941
524500,2721,Cantabria,-3.658038,43.237327,1296,12.78627,122.36664
524600,2721,Cantabria,-3.608776,43.2376,306,18.89352,131.80244
524700,2721,Cantabria,-3.559513,43.237851,1021,18.99475,347.54431
524800,2721,Cantabria,-3.51025,43.238082,642,14.05999,318.05872
524900,2721,Cantabria,-3.460987,43.238291,289,19.76385,317.74078
525000,2721,Cantabria,-3.411722,43.238479,688,9.3587,206.77493
525100,2733,Pais Vasco,-3.362458,43.238645,177,9.43974,42.36757
525200,2733,Pais Vasco,-3.313193,43.238791,320,12.04824,177.82526
525300,2733,Pais Vasco,-3.263927,43.238915,212,4.28021,262.74683
525400,2733,Pais Vasco,-3.214662,43.239018,215,4.06234,351.25385
525500,2733,Pais Vasco,-3.165396,43.2391,372,12.76569,114.27444
525600,2733,Pais Vasco,-3.11613,43.239161,558,6.10595,349.82449
525700,2733,Pais Vasco,-3.066864,43.2392,571,14.99982,229.08562
525800,2733,Pais Vasco,-3.017597,43.239218,212,21.7839,184.84399
525900,2733,Pais Vasco,-2.968331,43.239215,153,10.45385,343.4212
526000,2733,Pais Vasco,-2.919065,43.239191,37,4.36943,302.00537
526100,2733,Pais Vasco,-2.869799,43.239146,73,11.9259,212.47119
526200,2733,Pais Vasco,-2.820533,43.239079,200,7.28967,134.1449
526300,2733,Pais Vasco,-2.771267,43.238991,134,11.10577,217.73676
526400,2733,Pais Vasco,-2.722001,43.238882,160,6.72224,249.90477
526500,2733,Pais Vasco,-2.672736,43.238752,225,9.75725,337.8645
526600,2733,Pais Vasco,-2.623471,43.2386,528,23.34413,309.4155
526700,2733,Pais Vasco,-2.574207,43.238427,525,24.59956,114.75154
526800,2733,Pais Vasco,-2.524943,43.238233,264,15.62863,237.61363
526900,2733,Pais Vasco,-2.475679,43.238018,326,28.72038,8.9286
527000,2733,Pais Vasco,-2.426416,43.237782,380,18.99068,340.28571
527100,2733,Pais Vasco,-2.377154,43.237524,317,21.14577,60.75117
527200,2733,Pais Vasco,-2.327892,43.237245,390,18.09317,359.05304
527300,2733,Pais Vasco,-2.278631,43.236945,109,17.53962,1.95807
527400,2733,Pais Vasco,-2.229371,43.236624,289,21.58895,91.75938
527500,2733,Pais Vasco,-2.180112,43.236282,543,16.56341,15.80251
527600,2733,Pais Vasco,-2.130853,43.235918,115,10.41272,177.47388
527700,2733,Pais Vasco,-2.081596,43.235533,492,1.76314,127.87498
527800,2733,Pais Vasco,-2.032339,43.235127,102,14.45899,107.67611
527900,2733,Pais Vasco,-1.983084,43.2347,200,8.70796,337.72974
528000,2733,Pais Vasco,-1.93383,43.234251,59,11.53892,73.48219
528100,2733,Pais Vasco,-1.884577,43.233782,224,21.66813,43.07251
528200,2733,Pais Vasco,-1.835325,43.233291,368,25.33046,159.29095
528300,2732,"Navarra, Comunidad Foral De",-1.786074,43.232779,630,13.81669,287.24146
528400,2732,"Navarra, Comunidad Foral De",-1.736825,43.232245,274,18.451,92.08678
528500,2732,"Navarra, Comunidad Foral De",-1.687577,43.231691,365,7.38537,144.32359
528600,2732,"Navarra, Comunidad Foral De",-1.63833,43.231115,128,12.18492,47.53356
528700,2732,"Navarra, Comunidad Foral De",-1.589085,43.230518,381,19.95816,269.36102
528800,2732,"Navarra, Comunidad Foral De",-1.539842,43.2299,227,1.56569,212.90524
528900,2732,"Navarra, Comunidad Foral De",-1.4906,43.229261,398,8.68929,160.9249
529000,2732,"Navarra, Comunidad Foral De",-1.441359,43.228601,576,22.73822,346.59039
529100,2732,"Navarra, Comunidad Foral De",-1.392121,43.227919,541,27.63944,337.73233
541600,2728,Galicia,-9.252415,43.032042,138,4.62535,154.29004
541700,2728,Galicia,-9.203604,43.034708,144,4.52291,295.25317
541800,2728,Galicia,-9.154787,43.037354,147,0.98432,45
541900,2728,Galicia,-9.105962,43.03998,201,1.65475,307.40533
542000,2728,Galicia,-9.057132,43.042584,346,9.75725,337.8645
542100,2728,Galicia,-9.008294,43.045168,314,0.83295,21.80141
542200,2728,Galicia,-8.959451,43.047731,385,3.13095,164.24883
542300,2728,Galicia,-8.910601,43.050274,349,3.90722,288.43494
542400,2728,Galicia,-8.861745,43.052796,351,3.8613,73.73979
542500,2728,Galicia,-8.812882,43.055297,353,3.50261,48.57634
542600,2728,Galicia,-8.764013,43.057777,376,1.24692,60.25512
542700,2728,Galicia,-8.715138,43.060236,429,1.67271,303.69006
542800,2728,Galicia,-8.666257,43.062675,361,11.36865,212.94324
542900,2728,Galicia,-8.61737,43.065093,451,3.27417,289.29004
543000,2728,Galicia,-8.568476,43.06749,404,4.34627,56.59217
543100,2728,Galicia,-8.519577,43.069866,309,1.48739,62.10273
543200,2728,Galicia,-8.470672,43.072222,301,7.08098,1.24536
543300,2728,Galicia,-8.421761,43.074557,279,1.62561,182.72632
543400,2728,Galicia,-8.372844,43.076871,357,3.0772,151.50436
543500,2728,Galicia,-8.323922,43.079164,325,1.76314,254.74489
543600,2728,Galicia,-8.274993,43.081436,405,2.31903,180
543700,2728,Galicia,-8.226059,43.083688,349,0.55771,146.30994
543800,2728,Galicia,-8.17712,43.085918,442,2.30612,140.44034
543900,2728,Galicia,-8.128174,43.088128,527,0.6653,324.46231
544000,2728,Galicia,-8.079224,43.090317,533,2.49506,106.18921
544100,2728,Galicia,-8.030268,43.092485,516,4.4595,246.54097
544200,2728,Galicia,-7.981306,43.094633,526,1.48739,207.89728
544300,2728,Galicia,-7.932339,43.096759,616,3.98554,234.46233
