"ID,N,10,0","XCOORD,N,21,6","YCOORD,N,21,6"
33606,1122000.000000,9647000.000000
33607,1126000.000000,9647000.000000
34100,1018000.000000,9643000.000000
34101,1022000.000000,9643000.000000
34102,1026000.000000,9643000.000000
34103,1030000.000000,9643000.000000
34104,1034000.000000,9643000.000000
34105,1038000.000000,9643000.000000
34106,1042000.000000,9643000.000000
34107,1046000.000000,9643000.000000
34108,1050000.000000,9643000.000000
34127,1126000.000000,9643000.000000
34621,1022000.000000,9639000.000000
34622,1026000.000000,9639000.000000
34623,1030000.000000,9639000.000000
34624,1034000.000000,9639000.000000
34625,1038000.000000,9639000.000000
34626,1042000.000000,9639000.000000
34627,1046000.000000,9639000.000000
34628,1050000.000000,9639000.000000
34629,1054000.000000,9639000.000000
34630,1058000.000000,9639000.000000
35142,1026000.000000,9635000.000000
35143,1030000.000000,9635000.000000
35144,1034000.000000,9635000.000000
35145,1038000.000000,9635000.000000
35146,1042000.000000,9635000.000000
35147,1046000.000000,9635000.000000
35148,1050000.000000,9635000.000000
35149,1054000.000000,9635000.000000
35150,1058000.000000,9635000.000000
35151,1062000.000000,9635000.000000
35664,1034000.000000,9631000.000000
35665,1038000.000000,9631000.000000
35666,1042000.000000,9631000.000000
35667,1046000.000000,9631000.000000
35668,1050000.000000,9631000.000000
35669,1054000.000000,9631000.000000
35670,1058000.000000,9631000.000000
35671,1062000.000000,9631000.000000
35672,1066000.000000,9631000.000000
36185,1038000.000000,9627000.000000
36186,1042000.000000,9627000.000000
36187,1046000.000000,9627000.000000
36188,1050000.000000,9627000.000000
36189,1054000.000000,9627000.000000
36190,1058000.000000,9627000.000000
36191,1062000.000000,9627000.000000
36192,1066000.000000,9627000.000000
36193,1070000.000000,9627000.000000
36706,1042000.000000,9623000.000000
36707,1046000.000000,9623000.000000
36708,1050000.000000,9623000.000000
36709,1054000.000000,9623000.000000
36710,1058000.000000,9623000.000000
36711,1062000.000000,9623000.000000
36712,1066000.000000,9623000.000000
36713,1070000.000000,9623000.000000
36745,1198000.000000,9623000.000000
36746,1202000.000000,9623000.000000
37228,1050000.000000,9619000.000000
37229,1054000.000000,9619000.000000
37230,1058000.000000,9619000.000000
37231,1062000.000000,9619000.000000
37232,1066000.000000,9619000.000000
37233,1070000.000000,9619000.000000
37234,1074000.000000,9619000.000000
37752,1066000.000000,9615000.000000
37753,1070000.000000,9615000.000000
37754,1074000.000000,9615000.000000
37755,1078000.000000,9615000.000000
37783,1190000.000000,9615000.000000
38275,1078000.000000,9611000.000000
38276,1082000.000000,9611000.000000
38277,1086000.000000,9611000.000000
38796,1082000.000000,9607000.000000
38797,1086000.000000,9607000.000000
38798,1090000.000000,9607000.000000
38799,1094000.000000,9607000.000000
39318,1090000.000000,9603000.000000
39319,1094000.000000,9603000.000000
39838,1090000.000000,9599000.000000
39839,1094000.000000,9599000.000000
39840,1098000.000000,9599000.000000
40360,1098000.000000,9595000.000000
40363,1110000.000000,9595000.000000
40879,1094000.000000,9591000.000000
40880,1098000.000000,9591000.000000
40881,1102000.000000,9591000.000000
40882,1106000.000000,9591000.000000
40883,1110000.000000,9591000.000000
41400,1098000.000000,9587000.000000
41401,1102000.000000,9587000.000000
41402,1106000.000000,9587000.000000
41403,1110000.000000,9587000.000000
41404,1114000.000000,9587000.000000
41921,1102000.000000,9583000.000000
41922,1106000.000000,9583000.000000
41923,1110000.000000,9583000.000000
41924,1114000.000000,9583000.000000
42442,1106000.000000,9579000.000000
42443,1110000.000000,9579000.000000
42444,1114000.000000,9579000.000000
42962,1106000.000000,9575000.000000
42963,1110000.000000,9575000.000000
42964,1114000.000000,9575000.000000
42965,1118000.000000,9575000.000000
