287 -211000 5701000
288 -211000 5751000
289 -161000 4601000
290 -161000 4651000
291 -161000 4701000
292 -161000 4751000
293 -161000 4801000
294 -161000 4851000
295 -161000 4901000
296 -161000 4951000
297 -161000 5001000
298 -161000 5051000
299 -161000 5101000
300 -161000 5151000
301 -161000 5201000
302 -161000 5251000
303 -161000 5301000
304 -161000 5351000
305 -161000 5401000
306 -161000 5451000
307 -161000 5501000
308 -161000 5551000
309 -161000 5601000
310 -161000 5651000
311 -161000 5701000
312 -161000 5751000
313 -111000 4601000
314 -111000 4651000
315 -111000 4701000
316 -111000 4751000
317 -111000 4801000
318 -111000 4851000
319 -111000 4901000
320 -111000 4951000
321 -111000 5001000
322 -111000 5051000
323 -111000 5101000
324 -111000 5151000
325 -111000 5201000
326 -111000 5251000
327 -111000 5301000
328 -111000 5351000
329 -111000 5401000
330 -111000 5451000
331 -111000 5501000
332 -111000 5551000
333 -111000 5601000
334 -111000 5651000
335 -111000 5701000
336 -111000 5751000
337 -61000 4601000
338 -61000 4651000
339 -61000 4701000
340 -61000 4751000
341 -61000 4801000
342 -61000 4851000
343 -61000 4901000
344 -61000 4951000
345 -61000 5001000
346 -61000 5051000
347 -61000 5101000
348 -61000 5151000
349 -61000 5201000
350 -61000 5251000
351 -61000 5301000
352 -61000 5351000
353 -61000 5401000
354 -61000 5451000
355 -61000 5501000
356 -61000 5551000
357 -61000 5601000
358 -61000 5651000
359 -61000 5701000
360 -61000 5751000
361 -11000 4601000
362 -11000 4651000
363 -11000 4701000
364 -11000 4751000
365 -11000 4801000
366 -11000 4851000
367 -11000 4901000
368 -11000 4951000
369 -11000 5001000
370 -11000 5051000
371 -11000 5101000
372 -11000 5151000
373 -11000 5201000
374 -11000 5251000
375 -11000 5301000
376 -11000 5351000
377 -11000 5401000
378 -11000 5451000
379 -11000 5501000
380 -11000 5551000
381 -11000 5601000
382 -11000 5651000
383 -11000 5701000
384 -11000 5751000
385 39000 4601000
386 39000 4651000
387 39000 4701000
388 39000 4751000
389 39000 4801000
390 39000 4851000
391 39000 4901000
392 39000 4951000
393 39000 5001000
394 39000 5051000
395 39000 5101000
396 39000 5151000
397 39000 5201000
398 39000 5251000
399 39000 5301000
400 39000 5351000
401 39000 5401000
402 39000 5451000
403 39000 5501000
404 39000 5551000
405 39000 5601000
406 39000 5651000
407 39000 5701000
408 39000 5751000
409 89000 4601000
410 89000 4651000
411 89000 4701000
412 89000 4751000
413 89000 4801000
414 89000 4851000
415 89000 4901000
416 89000 4951000
417 89000 5001000
418 89000 5051000
419 89000 5101000
420 89000 5151000
421 89000 5201000
422 89000 5251000
423 89000 5301000
424 89000 5351000
425 89000 5401000
426 89000 5451000
427 89000 5501000
428 89000 5551000
429 89000 5601000
430 89000 5651000
431 89000 5701000
432 89000 5751000
433 139000 4601000
434 139000 4651000
435 139000 4701000
436 139000 4751000
437 139000 4801000
438 139000 4851000
439 139000 4901000
440 139000 4951000
441 139000 5001000
442 139000 5051000
443 139000 5101000
444 139000 5151000
445 139000 5201000
446 139000 5251000
447 139000 5301000
448 139000 5351000
449 139000 5401000
450 139000 5451000
451 139000 5501000
452 139000 5551000
453 139000 5601000
454 139000 5651000
455 139000 5701000
456 139000 5751000
457 189000 4601000
458 189000 4651000
459 189000 4701000
460 189000 4751000
461 189000 4801000
462 189000 4851000
463 189000 4901000
464 189000 4951000
465 189000 5001000
466 189000 5051000
467 189000 5101000
468 189000 5151000
469 189000 5201000
470 189000 5251000
471 189000 5301000
472 189000 5351000
473 189000 5401000
474 189000 5451000
475 189000 5501000
476 189000 5551000
477 189000 5601000
478 189000 5651000
479 189000 5701000
480 189000 5751000
481 239000 4601000
482 239000 4651000
483 239000 4701000
484 239000 4751000
485 239000 4801000
486 239000 4851000
487 239000 4901000
488 239000 4951000
489 239000 5001000
490 239000 5051000
491 239000 5101000
492 239000 5151000
493 239000 5201000
494 239000 5251000
495 239000 5301000
496 239000 5351000
497 239000 5401000
498 239000 5451000
499 239000 5501000
500 239000 5551000
501 239000 5601000
502 239000 5651000
503 239000 5701000
504 239000 5751000
505 289000 4601000
506 289000 4651000
507 289000 4701000
508 289000 4751000
509 289000 4801000
510 289000 4851000
511 289000 4901000
512 289000 4951000
513 289000 5001000
514 289000 5051000
515 289000 5101000
516 289000 5151000
517 289000 5201000
518 289000 5251000
519 289000 5301000
520 289000 5351000
521 289000 5401000
522 289000 5451000
523 289000 5501000
524 289000 5551000
525 289000 5601000
526 289000 5651000
527 289000 5701000
528 289000 5751000
529 339000 4601000
530 339000 4651000
531 339000 4701000
532 339000 4751000
533 339000 4801000
534 339000 4851000
535 339000 4901000
536 339000 4951000
537 339000 5001000
538 339000 5051000
539 339000 5101000
540 339000 5151000
541 339000 5201000
542 339000 5251000
543 339000 5301000
544 339000 5351000
545 339000 5401000
546 339000 5451000
547 339000 5501000
548 339000 5551000
549 339000 5601000
550 339000 5651000
551 339000 5701000
552 339000 5751000
553 389000 4601000
554 389000 4651000
555 389000 4701000
556 389000 4751000
557 389000 4801000
558 389000 4851000
559 389000 4901000
560 389000 4951000
561 389000 5001000
562 389000 5051000
563 389000 5101000
564 389000 5151000
565 389000 5201000
566 389000 5251000
567 389000 5301000
568 389000 5351000
569 389000 5401000
570 389000 5451000
571 389000 5501000
572 389000 5551000
573 389000 5601000
574 389000 5651000
575 389000 5701000
576 389000 5751000
577 439000 4601000
578 439000 4651000
579 439000 4701000
580 439000 4751000
581 439000 4801000
582 439000 4851000
583 439000 4901000
584 439000 4951000
585 439000 5001000
586 439000 5051000
587 439000 5101000
588 439000 5151000
589 439000 5201000
590 439000 5251000
591 439000 5301000
592 439000 5351000
593 439000 5401000
594 439000 5451000
595 439000 5501000
596 439000 5551000
597 439000 5601000
598 439000 5651000
599 439000 5701000
600 439000 5751000
601 489000 4601000
602 489000 4651000
603 489000 4701000
604 489000 4751000
605 489000 4801000
606 489000 4851000
607 489000 4901000
608 489000 4951000
609 489000 5001000
610 489000 5051000
611 489000 5101000
612 489000 5151000
613 489000 5201000
614 489000 5251000
615 489000 5301000
616 489000 5351000
617 489000 5401000
618 489000 5451000
619 489000 5501000
620 489000 5551000
621 489000 5601000
622 489000 5651000
623 489000 5701000
624 489000 5751000
625 539000 4601000
626 539000 4651000
627 539000 4701000
628 539000 4751000
629 539000 4801000
630 539000 4851000
631 539000 4901000
632 539000 4951000
633 539000 5001000
634 539000 5051000
635 539000 5101000
636 539000 5151000
637 539000 5201000
638 539000 5251000
639 539000 5301000
640 539000 5351000
641 539000 5401000
642 539000 5451000
643 539000 5501000
644 539000 5551000
645 539000 5601000
646 539000 5651000
647 539000 5701000
648 539000 5751000
649 589000 4601000
650 589000 4651000
651 589000 4701000
652 589000 4751000
653 589000 4801000
654 589000 4851000
655 589000 4901000
656 589000 4951000
657 589000 5001000
658 589000 5051000
659 589000 5101000
660 589000 5151000
661 589000 5201000
662 589000 5251000
663 589000 5301000
664 589000 5351000
665 589000 5401000
666 589000 5451000
667 589000 5501000
668 589000 5551000
669 589000 5601000
670 589000 5651000
671 589000 5701000
672 589000 5751000
673 639000 4601000
674 639000 4651000
675 639000 4701000
676 639000 4751000
677 639000 4801000
678 639000 4851000
679 639000 4901000
680 639000 4951000
681 639000 5001000
682 639000 5051000
683 639000 5101000
684 639000 5151000
685 639000 5201000
686 639000 5251000
687 639000 5301000
688 639000 5351000
689 639000 5401000
690 639000 5451000
691 639000 5501000
692 639000 5551000
693 639000 5601000
694 639000 5651000
695 639000 5701000
696 639000 5751000
697 689000 4601000
698 689000 4651000
699 689000 4701000
700 689000 4751000
701 689000 4801000
702 689000 4851000
703 689000 4901000
704 689000 4951000
705 689000 5001000
706 689000 5051000
707 689000 5101000
708 689000 5151000
709 689000 5201000
710 689000 5251000
711 689000 5301000
712 689000 5351000
713 689000 5401000
714 689000 5451000
715 689000 5501000
716 689000 5551000
717 689000 5601000
718 689000 5651000
719 689000 5701000
720 689000 5751000
721 739000 4601000
722 739000 4651000
723 739000 4701000
724 739000 4751000
725 739000 4801000
726 739000 4851000
727 739000 4901000
728 739000 4951000
729 739000 5001000
730 739000 5051000
731 739000 5101000
732 739000 5151000
733 739000 5201000
734 739000 5251000
735 739000 5301000
736 739000 5351000
737 739000 5401000
738 739000 5451000
739 739000 5501000
740 739000 5551000
741 739000 5601000
742 739000 5651000
743 739000 5701000
744 739000 5751000
745 789000 4601000
746 789000 4651000
747 789000 4701000
748 789000 4751000
749 789000 4801000
750 789000 4851000
751 789000 4901000
752 789000 4951000
753 789000 5001000
754 789000 5051000
755 789000 5101000
756 789000 5151000
757 789000 5201000
758 789000 5251000
759 789000 5301000
760 789000 5351000
761 789000 5401000
762 789000 5451000
763 789000 5501000
764 789000 5551000
765 789000 5601000
766 789000 5651000
767 789000 5701000
768 789000 5751000
769 839000 4601000
770 839000 4651000
771 839000 4701000
772 839000 4751000
773 839000 4801000
774 839000 4851000
775 839000 4901000
776 839000 4951000
777 839000 5001000
778 839000 5051000
779 839000 5101000
780 839000 5151000
781 839000 5201000
782 839000 5251000
783 839000 5301000
784 839000 5351000
785 839000 5401000
786 839000 5451000
787 839000 5501000
788 839000 5551000
789 839000 5601000
790 839000 5651000
791 839000 5701000
792 839000 5751000
793 889000 4601000
794 889000 4651000
795 889000 4701000
796 889000 4751000
797 889000 4801000
798 889000 4851000
799 889000 4901000
800 889000 4951000
801 889000 5001000
802 889000 5051000
803 889000 5101000
804 889000 5151000
805 889000 5201000
806 889000 5251000
807 889000 5301000
808 889000 5351000
809 889000 5401000
810 889000 5451000
811 889000 5501000
812 889000 5551000
813 889000 5601000
814 889000 5651000
815 889000 5701000
816 889000 5751000
817 939000 4601000
818 939000 4651000
819 939000 4701000
820 939000 4751000
821 939000 4801000
822 939000 4851000
823 939000 4901000
824 939000 4951000
825 939000 5001000
826 939000 5051000
827 939000 5101000
828 939000 5151000
829 939000 5201000
830 939000 5251000
831 939000 5301000
832 939000 5351000
833 939000 5401000
834 939000 5451000
835 939000 5501000
836 939000 5551000
837 939000 5601000
838 939000 5651000
839 939000 5701000
840 939000 5751000
841 989000 4601000
842 989000 4651000
843 989000 4701000
844 989000 4751000
845 989000 4801000
846 989000 4851000
847 989000 4901000
848 989000 4951000
849 989000 5001000
850 989000 5051000
851 989000 5101000
852 989000 5151000
853 989000 5201000
854 989000 5251000
855 989000 5301000
856 989000 5351000
857 989000 5401000
858 989000 5451000
859 989000 5501000
860 989000 5551000
861 989000 5601000
862 989000 5651000
863 989000 5701000
864 989000 5751000
865 1039000 4601000
866 1039000 4651000
867 1039000 4701000
868 1039000 4751000
869 1039000 4801000
870 1039000 4851000
871 1039000 4901000
872 1039000 4951000
873 1039000 5001000
874 1039000 5051000
875 1039000 5101000
876 1039000 5151000
877 1039000 5201000
878 1039000 5251000
879 1039000 5301000
880 1039000 5351000
881 1039000 5401000
882 1039000 5451000
883 1039000 5501000
884 1039000 5551000
885 1039000 5601000
886 1039000 5651000
887 1039000 5701000
888 1039000 5751000
889 1089000 4601000
890 1089000 4651000
891 1089000 4701000
892 1089000 4751000
893 1089000 4801000
894 1089000 4851000
895 1089000 4901000
896 1089000 4951000
897 1089000 5001000
898 1089000 5051000
899 1089000 5101000
900 1089000 5151000
901 1089000 5201000
902 1089000 5251000
903 1089000 5301000
904 1089000 5351000
905 1089000 5401000
906 1089000 5451000
907 1089000 5501000
908 1089000 5551000
909 1089000 5601000
910 1089000 5651000
911 1089000 5701000
912 1089000 5751000
913 1139000 4601000
914 1139000 4651000
915 1139000 4701000
916 1139000 4751000
917 1139000 4801000
918 1139000 4851000
919 1139000 4901000
920 1139000 4951000
921 1139000 5001000
922 1139000 5051000
923 1139000 5101000
924 1139000 5151000
925 1139000 5201000
926 1139000 5251000
927 1139000 5301000
928 1139000 5351000
929 1139000 5401000
930 1139000 5451000
931 1139000 5501000
932 1139000 5551000
933 1139000 5601000
934 1139000 5651000
935 1139000 5701000
936 1139000 5751000
937 1189000 4601000
938 1189000 4651000
939 1189000 4701000
940 1189000 4751000
941 1189000 4801000
942 1189000 4851000
943 1189000 4901000
944 1189000 4951000
945 1189000 5001000
946 1189000 5051000
947 1189000 5101000
948 1189000 5151000
949 1189000 5201000
950 1189000 5251000
951 1189000 5301000
952 1189000 5351000
953 1189000 5401000
954 1189000 5451000
955 1189000 5501000
956 1189000 5551000
957 1189000 5601000
958 1189000 5651000
959 1189000 5701000
960 1189000 5751000
961 1239000 4601000
962 1239000 4651000
963 1239000 4701000
964 1239000 4751000
965 1239000 4801000
966 1239000 4851000
967 1239000 4901000
968 1239000 4951000
969 1239000 5001000
970 1239000 5051000
971 1239000 5101000
972 1239000 5151000
973 1239000 5201000
974 1239000 5251000
975 1239000 5301000
976 1239000 5351000
977 1239000 5401000
978 1239000 5451000
979 1239000 5501000
980 1239000 5551000
981 1239000 5601000
982 1239000 5651000
983 1239000 5701000
984 1239000 5751000
985 1289000 4601000
986 1289000 4651000
987 1289000 4701000
988 1289000 4751000
989 1289000 4801000
990 1289000 4851000
991 1289000 4901000
992 1289000 4951000
993 1289000 5001000
994 1289000 5051000
995 1289000 5101000
996 1289000 5151000
997 1289000 5201000
998 1289000 5251000
999 1289000 5301000
1000 1289000 5351000
1001 1289000 5401000
1002 1289000 5451000
1003 1289000 5501000
1004 1289000 5551000
1005 1289000 5601000
1006 1289000 5651000
1007 1289000 5701000
1008 1289000 5751000
1009 1339000 4601000
1010 1339000 4651000
1011 1339000 4701000
1012 1339000 4751000
1013 1339000 4801000
1014 1339000 4851000
1015 1339000 4901000
1016 1339000 4951000
1017 1339000 5001000
1018 1339000 5051000
1019 1339000 5101000
1020 1339000 5151000
1021 1339000 5201000
1022 1339000 5251000
1023 1339000 5301000
1024 1339000 5351000
1025 1339000 5401000
1026 1339000 5451000
1027 1339000 5501000
1028 1339000 5551000
1029 1339000 5601000
1030 1339000 5651000
1031 1339000 5701000
1032 1339000 5751000
1033 1389000 4601000
1034 1389000 4651000
1035 1389000 4701000
1036 1389000 4751000
1037 1389000 4801000
1038 1389000 4851000
1039 1389000 4901000
1040 1389000 4951000
1041 1389000 5001000
1042 1389000 5051000
1043 1389000 5101000
1044 1389000 5151000
1045 1389000 5201000
1046 1389000 5251000
1047 1389000 5301000
1048 1389000 5351000
1049 1389000 5401000
1050 1389000 5451000
1051 1389000 5501000
1052 1389000 5551000
1053 1389000 5601000
1054 1389000 5651000
1055 1389000 5701000
1056 1389000 5751000
1057 1439000 4601000
1058 1439000 4651000
1059 1439000 4701000
1060 1439000 4751000
1061 1439000 4801000
1062 1439000 4851000
1063 1439000 4901000
1064 1439000 4951000
1065 1439000 5001000
1066 1439000 5051000
1067 1439000 5101000
1068 1439000 5151000
1069 1439000 5201000
1070 1439000 5251000
1071 1439000 5301000
1072 1439000 5351000
1073 1439000 5401000
1074 1439000 5451000
1075 1439000 5501000
1076 1439000 5551000
1077 1439000 5601000
1078 1439000 5651000
1079 1439000 5701000
1080 1439000 5751000
1081 1489000 4601000
1082 1489000 4651000
1083 1489000 4701000
1084 1489000 4751000
1085 1489000 4801000
1086 1489000 4851000
1087 1489000 4901000
1088 1489000 4951000
1089 1489000 5001000
1090 1489000 5051000
1091 1489000 5101000
1092 1489000 5151000
1093 1489000 5201000
1094 1489000 5251000
1095 1489000 5301000
1096 1489000 5351000
1097 1489000 5401000
1098 1489000 5451000
1099 1489000 5501000
1100 1489000 5551000
1101 1489000 5601000
1102 1489000 5651000
1103 1489000 5701000
1104 1489000 5751000
1105 1539000 4601000
1106 1539000 4651000
1107 1539000 4701000
1108 1539000 4751000
1109 1539000 4801000
1110 1539000 4851000
1111 1539000 4901000
1112 1539000 4951000
1113 1539000 5001000
1114 1539000 5051000
1115 1539000 5101000
1116 1539000 5151000
1117 1539000 5201000
1118 1539000 5251000
1119 1539000 5301000
1120 1539000 5351000
1121 1539000 5401000
1122 1539000 5451000
1123 1539000 5501000
1124 1539000 5551000
1125 1539000 5601000
1126 1539000 5651000
1127 1539000 5701000
1128 1539000 5751000
1129 1589000 4601000
1130 1589000 4651000
1131 1589000 4701000
1132 1589000 4751000
1133 1589000 4801000
1134 1589000 4851000
1135 1589000 4901000
1136 1589000 4951000
1137 1589000 5001000
1138 1589000 5051000
1139 1589000 5101000
1140 1589000 5151000
1141 1589000 5201000
1142 1589000 5251000
1143 1589000 5301000
1144 1589000 5351000
1145 1589000 5401000
1146 1589000 5451000
1147 1589000 5501000
1148 1589000 5551000
1149 1589000 5601000
1150 1589000 5651000
1151 1589000 5701000
1152 1589000 5751000
1153 1639000 4601000
1154 1639000 4651000
1155 1639000 4701000
1156 1639000 4751000
1157 1639000 4801000
1158 1639000 4851000
1159 1639000 4901000
1160 1639000 4951000
1161 1639000 5001000
1162 1639000 5051000
1163 1639000 5101000
1164 1639000 5151000
1165 1639000 5201000
1166 1639000 5251000
1167 1639000 5301000
1168 1639000 5351000
1169 1639000 5401000
1170 1639000 5451000
1171 1639000 5501000
1172 1639000 5551000
1173 1639000 5601000
1174 1639000 5651000
1175 1639000 5701000
1176 1639000 5751000
